plan_id,institution_id,institution_name,state,city,control,institution_type,system_affiliation,enrollment,plan_type,document_type,organizing_structure,framework_alignment,recency_year,published_revised,version,file_format,source_url,landing_page_url,evidence_quote,verification,date_accessed,catalog_notes,source_lane,identifies_essential_functions,business_impact_analysis,orders_of_succession,delegations_of_authority,alternate_facilities,continuity_communications,vital_records,defines_rto,tt_e_program,devolution,reconstitution,addresses_academic_continuity,addresses_it_dr,references_fcd1,references_nist80034,references_iso22301,public_redacted_version,flags_present_count,has_deep,benchmark_present,benchmark_band
appalachian-state-university,appalachian-state-university,Appalachian State University,NC,Boone,public,regional public university,University of North Carolina System,21000,Continuity of Operations Plan (COOP),business-continuity-framework,phase-based,FEMA four-phase continuity model,2023,Updated 2023-08-22,,HTML,https://emergency.appstate.edu/coop,https://emergency.appstate.edu/planning-management,"A Continuity of Operations Plan (COOP), also known as a Business Continuity Plan (BCP) is a collection of resources, actions, procedures, and information that is developed, tested and kept ready in the event of a disruption of operations.",opened-and-confirmed,2026-06-17,"Program page structured around the four FEMA continuity phases (Readiness/Preparedness, Activation, Operations, Reconstitution) with a unit-level Quick Start Guide.",seed_core,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4,True,10,10-14
east-carolina-university,east-carolina-university,East Carolina University,NC,Greenville,public,R2 university,University of North Carolina System,28000,Continuity of Operations Plan (COOP),business-continuity-framework,essential-functions-based,All-hazards; critical-functions / 30-day continuity period; ECU Ready platform,2026,Page modified 2026-05-13,,HTML,https://oehs.ecu.edu/emergency-management/continuity-of-operations-plan-coop,https://oehs.ecu.edu/emergency-management,"Continuity of Operations (COOP) Plans are intended to guide departments, divisions, and the University as a whole in the continued provisions of essential operations and the re-establishment of critical business functions during and after a disaster occurs. ... A departmental COOP plan may be comprised of the following components: Identification of Critical Functions; Succession of Leadership; Delegation of Authorities; Communication Plan; Vital Data, Systems and Equipment; Upstream and Downstream Dependencies; Key Resources.",opened-and-confirmed,2026-06-17,ECU's COOP program (Office of Environmental Health and Safety / Emergency Management). Departmental COOP template integrated into 'ECU Ready' platform. Office of Internal Audit audits continuity plans annually. Companion 'Continuity of Instruction' site exists separately.,upper_south,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,6,False,,
mitchell-community-college,mitchell-community-college,Mitchell Community College,NC,Statesville,public,community college,North Carolina Community College System,,Business Continuity Plan (BCP),full-coop,departmental,North Carolina Community College System (NCCCS) 2004 mandate,2012,"January 4, 2012 (2011-2012)",2011-2012,PDF,https://www.mitchellcc.edu/sites/default/files/Business%20Continuity%20Plan%202011-2012%20January%204%202012.pdf,https://www.mitchellcc.edu,The North Carolina Community College System (NCCCS) mandated in 2004 that each college should implement an appropriate Financial Services Continuity Plan to “ensure the timely delivery of critical functions and services to its stakeholders”. The Business Continuity plan must identify and classify risks as well as appropriate risk mitigation.,opened-and-confirmed,2026-06-17,"98-page risk assessment and business continuity plan organized by college area (Curriculum Instruction, Continuing Education, Student Services, Administration, IT). Each critical function lists maximum allowable downtime and facilities/personnel/technology threat-and-plan entries, including alternate-building instruction and distance-learning fallbacks. Older (2011-2012) but a complete published plan.",community_colleges,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,6,True,14,10-14
north-carolina-central-university-orcp,north-carolina-central-university,North Carolina Central University,NC,Durham,public,HBCU,University of North Carolina System,8000,Continuity Plan,academic-continuity,departmental,,2021,Fall 2021,,PDF,https://myeol.nccu.edu/sites/default/files/2021-05/NCCU-Fall-2021-Operations-Recovery-and-Continuity-Plan.pdf,https://www.nccu.edu/nccu-operations-recovery-and-continuity-plan/plan-continuity-instruction,"The Division of Academic Affairs is committed to ensuring that neither instructional effectiveness nor the safety of our faculty, staff or students is compromised as a result of the COVID-19 pandemic.",opened-and-confirmed,2026-06-17,"NCCU 'COVID-19 Operations, Recovery and Continuity Plan' (Fall 2021), a university-wide plan with a dedicated 'Plan for Continuity of Instruction,' a Technology Task Force section, and use of the Veoci platform. Developed in response to COVID-19; addresses academic continuity, instructional delivery modes and supporting technology.",minority_serving,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,3,True,11,10-14
nc-state-university,north-carolina-state-university,North Carolina State University,NC,Raleigh,public,R1 university,University of North Carolina System,38000,Continuity Plan,business-continuity-framework,essential-functions-based,NC GS 147-33.89; State of NC ITS 18.05 Business Continuity Management Policy; business/mission/academic/research continuity + IT DR,2024,First Issued 2006-05-23; Last Revised 2024-07-23,REG 04.00.07,HTML,https://policies.ncsu.edu/regulation/reg-04-00-07,https://emmc.ehps.ncsu.edu,"This regulation addresses the responsibilities of university divisions, colleges, departments and units to identify critical services and processes and to develop, maintain, and exercise academic, business, mission and research continuity and IT disaster recovery plans in coordination with the Department of Emergency Management and Mission Continuity ... Resiliency and continuity plans consist of four key elements: business, mission, academic and research continuity. Resiliency and continuity plan development is predicated on risk assessment and prioritization of continuity requirements.",opened-and-confirmed,2026-06-17,"NC State REG 04.00.07 'Developing University Continuity and IT Disaster Recovery Plans' (Pack Ready plans). Establishes Emergency Planning & Mission Continuity Steering Committee, a Research Continuity & Recovery Committee, and Academic Continuity Plans (ACPs). Five-year university-wide Risk Assessment and IT BIA; annual testing of continuity plans for critical services.",upper_south,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,7,False,,
sandhills-community-college,sandhills-community-college,Sandhills Community College,NC,Pinehurst,public,community college,North Carolina Community College System,,Business Continuity Plan (BCP),full-coop,departmental,,2022,2022-2023,2022-2023 Revision,PDF,https://www.sandhills.edu/_resources/document/Business%20Continuity%20Plan%202022-2023.pdf,https://www.sandhills.edu,Sandhills Community College 2022-2023 BUSINESS CONTINUITY/CRISIS MANAGEMENT PLAN A plan for ensuring business and services continuity in the event of threats to the day-to-day operations of Sandhills Community College.,opened-and-confirmed,2026-06-17,"41-page Continuity/Crisis Management Plan organized into six color-coded sectors (Information Systems/Business Technologies, Human Risk/Threats, Physical Plant/Facilities, Weather/Natural Disaster, Campus Health/Environmental, E-learning Service Interruption). Names the Chief Public Information Officer role and proxies by building. Reviewed annually with the College Strategic Plan.",community_colleges,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,5,True,13,10-14
unc-wilmington,university-of-north-carolina-wilmington,University of North Carolina Wilmington,NC,Wilmington,public,R2 university,University of North Carolina System,19000,Continuity of Operations Plan (COOP),template,essential-functions-based,UNCW EOP requirement; UNC Policy Manual 300.8.3[R]; all-hazards critical-functions,2020,Policy established December 2020,05.610,HTML,https://uncw.edu/about/policies/health-safety/05.610-continuity-of-operations-plans-coop,https://uncw.edu/ehs/business-continuity.html,"Continuity of Operations Plan (COOP) - A written document that details a division's, department's, or program's (collectively, ""units"") capability to continue essential program functions and services ... Unit leaders, within all divisions, are required to develop and maintain a COOP that addresses the critical functions and mission of that unit. ... UNCW maintains a COOP Template to provide direction for the process of mitigation, preparation response, and recovery from emergencies and disasters for that particular unit.",opened-and-confirmed,2026-06-17,UNCW Policy 05.610 (Environmental Health & Safety/Emergency Management). University-maintained COOP template; annual review commencing April 1 by COOP manager. Implements the EOP requirement that departments plan for continuity of critical operations.,upper_south,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,,
unc-chapel-hill,university-of-north-carolina-at-chapel-hill,University of North Carolina at Chapel Hill,NC,Chapel Hill,public,R1 university,University of North Carolina System,32000,Continuity of Operations Plan (COOP),business-continuity-framework,essential-functions-based,All-hazards; lifelines framework; 30-day recovery; UNC-Chapel Hill Policy on Emergency Management; Kuali continuity software,2026,Page modified 2026-01-09,,HTML,https://emp.unc.edu/mission-continuity,https://emp.unc.edu,"Mission Continuity is the University's comprehensive Continuity of Operations (COOP) program, designed to ensure that mission-critical functions can be sustained or quickly restored during and after any disruptive event. ... Through Mission Continuity planning, departments and critical services across campus identify key operations, outline essential resources, and develop strategies to maintain or resume operations within 30 days of an interruption. The program focuses on three primary areas of recovery: Continuity of personnel. Work area recovery. Restoration of IT and utility services.",opened-and-confirmed,2026-06-17,"UNC-Chapel Hill 'Mission Continuity' is the institution's COOP program, run by Emergency Management and Planning using Kuali continuity software. Lifeline subcomponents required to maintain plans. Designates Department Head, Continuity Plan Manager, and IT Plan Manager roles; BIA-style impact analysis and IT resilience built into Kuali.",upper_south,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,6,False,,
unc-charlotte,university-of-north-carolina-at-charlotte,University of North Carolina at Charlotte,NC,Charlotte,public,R2 university,University of North Carolina System,30000,Business Continuity Program,business-continuity-framework,essential-functions-based,BIA + risk assessment; critical business functions; University Resiliency Planner software; UNC System,2026,,,HTML,https://emergency.charlotte.edu/initiatives/business-continuity-planning,https://emergency.charlotte.edu/initiatives/university-plans,"Each college, department and business unit is expected to complete and/or update a Continuity of Operations Plan (COOP) as part of a campus wide effort to assess critical business functions, interdependencies and address contingency planning challenges. A Business Impact Analysis (BIA) is conducted and a risk assessment is produced to inform business continuity planning decisions following completion of COOP plans. ... University Resiliency Planner is the system used for colleges, departments and business units to create Continuity Of Operations Plans (COOPs).",link-only,2026-06-17,"UNC Charlotte Office of Emergency Management Business Continuity Planning program; units build COOPs in 'University Resiliency Planner'; BIA and risk assessment conducted; exercises validate plans. Verbatim quote captured from the official charlotte.edu page; could not re-render bytes in this session due to fetch rate limiting, hence link-only.",upper_south,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4,False,,
unc-greensboro,university-of-north-carolina-at-greensboro,University of North Carolina at Greensboro,NC,Greensboro,public,R2 university,University of North Carolina System,18000,Continuity of Operations Plan (COOP),business-continuity-framework,essential-functions-based,All-hazards; mission-critical functions; UNC Policy Manual 300.8.3[R]; Veoci platform,2026,Page modified 2026-03-18; policy approved 2018-08-13,,HTML,https://emg.uncg.edu/plans/coop,https://emg.uncg.edu/plans,"A Continuity of Operations Plan (COOP) documents how your department or business unit will perform essential operations during an emergency situation or long-term disruption, which might last from two days to several weeks. The plan identifies mission-critical functions, departmental communication methods, and alternate personnel, systems and locations. Each University department needs a COOP to ensure the University can respond effectively to a variety of situations.",opened-and-confirmed,2026-06-17,"UNCG Office of Emergency Management; continuity plans built/maintained in Veoci. Chancellor requires each business unit providing essential functions to develop and maintain a COOP (University Policy Manual, approved 2018-08-13). Covers orders of succession, delegation of authority, vital records, upstream/downstream dependencies, annual review/testing.",upper_south,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,8,False,,
winston-salem-state-university-campus-continuity,winston-salem-state-university,Winston-Salem State University,NC,Winston-Salem,public,HBCU,University of North Carolina System,5000,Continuity of Operations Plan (COOP),business-continuity-framework,essential-functions-based,,2026,,,HTML,https://www.wssu.edu/administration/finance-and-administration/emergency-management/campus-continuity.html,https://www.wssu.edu/administration/finance-and-administration/emergency-management/index.html,"An effort within individual departments, units, and divisions to ensure that campus essential functions continue to be performed during a disruption of normal operations.",opened-and-confirmed,2026-06-17,"WSSU Office of Emergency Management 'Campus Continuity' program page. Essential Functional Areas (EFAs) are required to develop and maintain a COOP using the Veoci platform, which captures critical functions, criticality, peak periods, documents, upstream/downstream dependencies, consequences and coping strategies. OEM directors are Certified Emergency Managers.",minority_serving,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,,
sitting-bull-college-continuity-of-operations,sitting-bull-college,Sitting Bull College,ND,Fort Yates,private-nonprofit,tribal college,Standing Rock Sioux Tribe (TCU),300,Continuity of Operations Plan (COOP),department-level,departmental,Level-based emergency response; ALICE,2025,2025 Annual Security and Fire Safety Report,,PDF,https://sittingbull.edu/uploads/35/asr-2025-final.pdf,https://sittingbull.edu/students/campus-security,"SBC building departments are responsible for developing building emergency plans, policies, procedures, contingency plans, and continuity of operations plans for their staff and areas of responsibility.",opened-and-confirmed,2026-06-17,"Sitting Bull College 2025 Annual Security and Fire Safety Report. The college maintains an EOP plus Building Emergency Action Plans, and assigns each building department responsibility for developing continuity of operations plans; annual tabletop/field exercises test these plans. Continuity-of-operations requirement is documented in the ASR rather than as a separately posted standalone COOP.",minority_serving,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,False,,
university-of-north-dakota,university-of-north-dakota,University of North Dakota,ND,Grand Forks,public,R1 university,North Dakota University System,15000,Continuity of Operations Plan (COOP),business-continuity-framework,departmental,Kuali Ready (UND Ready) continuity platform,2025,,,HTML,https://campus.und.edu/safety/emergencies/coop.html,https://campus.und.edu/safety/emergencies/index.html,Each division of the university is required to develop a Continuity of Operations Plan (COOP) to address the potential challenges that it would encounter in continuing operations during and after an incident.,opened-and-confirmed,2026-06-17,"UND Public Safety / Emergency Management continuity planning page. All UND divisions identify critical functions within their COOP using the UND Ready (Kuali Ready) platform; names a Continuity Coordinator, Continuity Program Manager, and Continuity Planner.",plains_mountain,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,False,,
university-of-nebraska-lincoln-instructional-continuity,university-of-nebraska-lincoln,University of Nebraska-Lincoln,NE,Lincoln,public,R1 university,University of Nebraska System,23600,Continuity of Instruction / Academic Continuity Plan,academic-continuity,unclear,,2022,Syllabus statement requirement effective 2022-01-03,,HTML,https://executivevc.unl.edu/academic-excellence/teaching-resources/instructional-continuity-guidance,https://executivevc.unl.edu/academic-excellence,in-person classes are canceled and follow instructional continuity plans,link-only,2026-06-17,"Office of the Executive Vice Chancellor Instructional Continuity Guidance. Could not render page bytes during this session due to a fetch rate limit; URL resolves on the official unl.edu host and the quoted phrase is reproduced in the search result snippet. Directs instructors to maintain course continuity (web conferencing, recorded sessions, assigned work) when in-person classes are canceled, and requires a syllabus continuity statement.",plains_mountain,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,,
dartmouth-college,dartmouth-college,Dartmouth College,NH,Hanover,private-nonprofit,R1 university,,6700,Continuity of Operations Plan (COOP),business-continuity-framework,departmental,Kuali Ready (higher-education continuity template),2026,Last Updated 5/19/26,,HTML,https://www.dartmouth.edu/security/office-of-emergency-management/coop.html,https://www.dartmouth.edu/security/office-of-emergency-management,"Departments across Dartmouth can contribute to institutional emergency preparedness by co-developing a Continuity of Operations Plan (COOP) alongside the Office of Emergency Management (OEM). Dartmouth Safety & Security has opted to contract with Kuali Ready, a software program vendor, to provide the campus with a template catered to institutions of higher education.",opened-and-confirmed,2026-06-17,Dartmouth Office of Emergency Management COOP program page. Departmental COOPs developed in Kuali Ready. Published a Departmental COOP Template Instructions PDF and an IT & Consulting (technology continuity) guidance sheet. Plan sample available on request (not posted).,new_england,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,False,,
university-of-new-hampshire,university-of-new-hampshire,University of New Hampshire,NH,Durham,public,R1 university,University System of New Hampshire,14000,Continuity Plan,business-continuity-framework,unclear,All-hazards emergency management program,,,,HTML,https://www.unh.edu/upd/office-emergency-management,https://www.unh.edu/upd/about-department,"The Emergency Management Division provides assistance in University-level planning (including the Crisis and Emergency Management Plan, Continuity Plan, and Hazard Mitigation Plan) as necessary.",opened-and-confirmed,2026-06-17,"UNH Police Department Office of Emergency Management page. States the Emergency Management Division supports University-level planning including a Continuity Plan (alongside the Crisis and Emergency Management Plan and Hazard Mitigation Plan); maintains the EOP and department/college Emergency Action Plans across Durham, Manchester, and Franklin Pierce School of Law campuses. The Continuity Plan document itself is not posted publicly.",new_england,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,,
montclair-state-university,montclair-state-university,Montclair State University,NJ,Montclair,public,regional public university,,21000,Continuity of Instruction / Academic Continuity Plan,academic-continuity,unclear,,2026,,,HTML,https://www.montclair.edu/itds/essentials/academic-continuity,https://www.montclair.edu/itds/essentials,"To ensure academic continuity, Montclair State faculty are encouraged to adapt their instruction to allow for flexibility. Developing your course with flexibility in mind will help to make your course more resilient to ensure interruptions do not impede teaching.",opened-and-confirmed,2026-06-17,"Institution-published academic/instructional continuity guidance from Instructional Technology and Design Services. Focuses on resilient course design, Canvas announcements, syllabus continuity statements, online activities, and accessibility (UDL) rather than enterprise COOP.",mid_atlantic,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,,
princeton-university,princeton-university,Princeton University,NJ,Princeton,private-nonprofit,R1 university,,8500,Continuity Plan,business-continuity-framework,essential-functions-based,,2023,Rebranded COOPs to Mission Continuity Plans in 2023,,HTML,https://emergency.princeton.edu/develop-plan/mission-continuity-plans,https://emergency.princeton.edu/develop-plan/mission-continuity-plans,"A Mission Continuity Plan documents how the division or department will perform essential operations during an emergency situation or long-term disruption, which might last from 2 days to several weeks. The plan will identify mission-critical functions, departmental communication methods, and alternate personnel, systems and locations.",opened-and-confirmed,2026-06-17,"Princeton rebranded its Continuity of Operations Plans as Mission Continuity Plans in 2023. EHS manages a central secure repository of all division Mission Continuity Plans. Program page describes planning principles focused on essential functions, alternate decision-makers, and resource loss scenarios.",mid_atlantic,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,4,False,,
rutgers-university,rutgers-the-state-university-of-new-jersey,"Rutgers, The State University of New Jersey",NJ,New Brunswick,public,R1 university,,67000,Continuity of Operations Plan (COOP),business-continuity-framework,phase-based,10 Phases to Business Continuity Planning (DRI/BCM professional practices),2026,,,HTML,https://ipo.rutgers.edu/publicsafety/ru-ready,https://ipo.rutgers.edu/publicsafety/emergency-management,"Rutgers University, along with its officials, schools, units, departments, offices, and other internal organizations, is preparing a comprehensive and effective Continuity of Operations/Continuity of Governance Plan to ensure that essential operations can be performed during an emergency situation that may disrupt normal operations.",opened-and-confirmed,2026-06-17,"RU Ready program page describes a Continuity of Operations/Continuity of Governance Plan, the 10 phases of business continuity planning, and Business Impact Analysis objectives including recovery objectives and timelines. Largest university in New Jersey.",mid_atlantic,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,7,False,,
new-mexico-state-university,new-mexico-state-university,New Mexico State University,NM,Las Cruces,public,HSI,New Mexico State University System,14000,Continuity of Operations Guide/Template,template,essential-functions-based,All-hazards,2024,Linked from Department Plans page; AHEOP updated Feb 2025,,PDF,https://emergencyplanning.nmsu.edu/_assets/CoOp-Template.pdf,https://emergencyplanning.nmsu.edu/departments/department-plan.html,"To be better prepared, all NMSU departments and units may use this form to complete a Continuity of Operations Plan (COOP) - to describe how your department will operate during an emergency and recover afterwards to be fully operational.",opened-and-confirmed,2026-06-17,"NMSU All Hazards Continuity of Operations Plan template published by Environmental Health, Safety & Risk Management for all units. Captures department essential functions, leadership succession (head plus three successors), internal/external dependencies, mitigation strategies, exercising, and recovery. Required of all major units per the Department Plans page, alongside the All Hazards Emergency Operations Plan.",southwest,True,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,8,True,14,10-14
university-of-nevada-reno,university-of-nevada-reno,"University of Nevada, Reno",NV,Reno,public,R1 university,Nevada System of Higher Education,21000,Continuity Plan,business-continuity-framework,departmental,Federal Continuity Directive 1 (FCD 1); NSPD 51/HSPD 20; NFPA 1600; NRS 239C.260,2020,Revised: March 2020,,HTML,https://www.unr.edu/administrative-manual/7000-7999-miscellaneous/7014-unr-continuity-policy-statement,https://www.unr.edu/organizational-resilience,"The University of Nevada, Reno safeguards its critical business operations and protects the university's essential functions of teaching, research, and public service during and after emergencies in compliance with all local, state, and federal laws and regulations including, but not limited to, industry standardized best practices, Federal Continuity Directive 1 (FCD 1), National Security Presidential Directive (NSPD) 51/Homeland Security, Presidential Directive (HSPD) 20, May 2007. National Fire Protection Association (NFPA) 1600, ""Standard on Disaster/Emergency Management and Business Continuity Programs"".",opened-and-confirmed,2026-06-17,"University Administrative Manual policy 7,014 governing business, academic, and research continuity, administered by Organizational Resiliency using the NevadaContinuity.com (Kuali Ready) tool. Requires prioritized recovery checklist, alternative staffing plan, alternate location, vital records documentation, communications plans with lines of succession and delegation of authority. Plans exercised once every triennium.",west_pacific,True,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,10,False,,
binghamton-university,binghamton-university,Binghamton University,NY,Binghamton,public,R1 university,State University of New York (SUNY),18000,Continuity of Operations Guide/Template,template,essential-functions-based,SUNY COOP statewide initiative; 12-hour/30-day continuity standard,2026,Last Updated: 2/24/26,B-READY,PDF,https://www.binghamton.edu/emergency/continuity-planning-tool/index.html,https://www.binghamton.edu/emergency/continuity-planning-tool,The Binghamton University Continuity Planning Tool (B-READY) is a Microsoft Excel spreadsheet designed to allow each campus office/department/division to develop a Continuity of Operation Plan (COOP). The tool is designed as an effort within individual departments to ensure continuity of their essential functions across a wide range of emergencies and events.,opened-and-confirmed,2026-06-17,"B-READY is Binghamton's published COOP template tool (downloadable spreadsheet) supporting the SUNY statewide COOP initiative. Goals include COOP operational within 12 hours, sustained up to 30 days, regular testing/training/exercising, and risk analysis of alternate operating facilities.",mid_atlantic,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4,False,,
columbia-university,columbia-university,Columbia University,NY,New York,private-nonprofit,R1 university,,36000,Business Continuity Plan (BCP),business-continuity-framework,departmental,Risk-based BC/DR policy tied to Columbia University Information Security Charter,2013,"Effective November 1, 2013",,HTML,https://universitypolicies.columbia.edu/content/business-continuity-and-disaster-recovery-policy,https://preparedness.columbia.edu/content/emot,Each Executive Manager is required to perform a Business Risk Assessment and Business Impact Analysis for each Key Business System that is used in his/her area of responsibility. The assessment should identify and define the criticality of Key Business Systems and the repositories that contain the relevant and necessary University Data for the Key Business System.,opened-and-confirmed,2026-06-17,"University-wide Business Continuity and Disaster Recovery Policy defining acceptable methods for BC/DR planning via risk-based analysis. Requires Business Impact Analysis, prioritized recovery, Recovery Time Objectives and Recovery Point Objectives, contingency plans (emergency mode operations + recovery), and data backup plans with periodic testing.",mid_atlantic,True,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,8,False,,
cornell-university,cornell-university,Cornell University,NY,Ithaca,private-nonprofit,R1 university,,26000,Continuity of Operations Plan (COOP),full-coop,essential-functions-based,"NIMS and National Disaster Recovery Framework; references NFPA 1600, EMAP, FEMA CPG 101/201, SUNY ERP Requirements",2020,"Full plan review and update to version 3.0, 3/25/2020",v3.0,PDF,https://emergency.cornell.edu/wp-content/uploads/Cornell-University-Continuity-of-Operations-Plan.pdf,https://emergency.cornell.edu/cuemp/continuity-recovery,"This Continuity of Operations Plan provides the framework by which Cornell University will mitigate impacts and restore essential services and operations at the University, College, or Division level. This plan identifies the overall concepts to manage University continuity objectives, identify operational priorities, clarify continuity of leadership, and activate processes and procedures for use during continuity operations.",opened-and-confirmed,2026-06-17,"University-wide COOP organized around continuity guiding principles and Emergency Support Functions. Supported by C-COOP web tool. Activates within 12 hours, sustains up to 30 days. Includes university order of succession, vital records strategy, academic and research continuity, continuity locations.",mid_atlantic,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,11,True,20,20-22
fordham-university,fordham-university,Fordham University,NY,New York,private-nonprofit,religiously affiliated university,,16000,IT Continuity Plan,it-dr,departmental,,2023,"Version 1.1, updated 04/04/2023; approved 03/30/2020",1.1,HTML,https://www.fordham.edu/information-technology/it-security--assurance/it-policies-procedures-and-guidelines/business-continuity-and-disaster-recovery-policy,https://www.fordham.edu/information-technology/it-security--assurance/it-policies-procedures-and-guidelines,Users managing University's IT Resources must have documented Business Continuity (BC) and Disaster Recovery (DR) plans for Fordham-managed IT Resources.,opened-and-confirmed,2026-06-17,"Jesuit university. IT-focused Business Continuity and Disaster Recovery Policy requiring documented BC/DR plans, geographically diverse plan storage, annual review, and DR simulation/tabletop and recovery tests. Owned by Senior Director of IT Security and Assurance; approved by CISO.",mid_atlantic,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,5,False,,
lehman-college-cuny,lehman-college-cuny,Lehman College (CUNY),NY,Bronx,public,HSI,City University of New York (CUNY),14000,Business Continuity Plan (BCP),business-continuity-framework,departmental,CUNY Risk Management and Business Continuity (RMBC) Council guidelines,2026,,,HTML,https://www.lehman.edu/administration/risk-management/business-continuity.php,https://www.lehman.edu/administration/risk-management,"Business Continuity planning (also called Continuity of Operations planning) is a concept that evolves out of Risk Management as a type of Risk Mitigation Control. Like Emergency Management, Business Continuity planning is a large enough task to be considered as a separate set of processes, policies and procedures.",opened-and-confirmed,2026-06-17,"CUNY senior college and Hispanic-Serving Institution. Risk Management/Emergency Management page describes departmental-level BC planning under CUNY RMBC Council guidelines (2013 draft), referencing 9/11, Irene, and Sandy. CUNY IT Disaster Recovery Plan developed 2013-2014.",mid_atlantic,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3,False,,
pace-university,pace-university,Pace University,NY,New York,private-nonprofit,other private,,13500,Business Continuity Plan (BCP),business-continuity-framework,departmental,Three-component model (policy/procedure; risk assessment and BIA; testing/review),2021,Departmental BCP template dated 2021,,HTML,https://www.pace.edu/security-emergency-management/emergency-procedures/business-continuity-planning,https://www.pace.edu/security-emergency-management/emergency-procedures,"A business continuity plan (BCP) is a collection of resources, actions, procedures, and information that is developed, tested, and held in readiness for use in the event of a disaster or major disruption of operations. The objective of the Business Continuity Plan is to establish policies, procedures, and coordinate recovery of critical University functions.",opened-and-confirmed,2026-06-17,"Detailed BCP framework page plus a downloadable Departmental Business Continuity Plan Template (DOCX). Defines five priority/recovery-time tiers (Critical <4 hours through Deferable >1 month), four loss scenarios, BIA, and crisis communication. NYC and Westchester campuses.",mid_atlantic,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,7,False,,
rensselaer-polytechnic-institute,rensselaer-polytechnic-institute,Rensselaer Polytechnic Institute,NY,Troy,private-nonprofit,R1 university,,8000,Continuity Plan,business-continuity-framework,phase-based,"FEMA, NYSOEM, NIMS/ICS; all-hazards risk-based program",2026,,,HTML,https://publicsafety.rpi.edu/emergency-management/comprehensive-emergency-management-plan-cemp,https://publicsafety.rpi.edu/emergency-management,"The CEMP guides overall policy and procedures for actions related to emergency planning, preparedness, response and recovery including business continuity and business recovery planning. The CEMP identifies Portfolios, Departments and individuals responsible for emergency planning, emergency response, business continuity and business recovery planning.",opened-and-confirmed,2026-06-17,"Comprehensive Emergency Management Plan adheres to four principles including 'Continuity of essential functions' and 'Restoration of campus services and activities,' and incorporates an annual Hazard Vulnerability Analysis. Full CEMP held securely by the Director of Public Safety and Emergency Management; the public page describes its scope and business continuity content.",mid_atlantic,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,6,False,,
stony-brook-university,stony-brook-university,Stony Brook University,NY,Stony Brook,public,R1 university,State University of New York (SUNY),26000,Business Continuity Plan (BCP),business-continuity-framework,departmental,,2026,,,HTML,https://www.stonybrook.edu/emergency/planning/business-continuity-plan.html,https://www.stonybrook.edu/emergency/planning/emergency-management-plan.html,"A Business Continuity Plan (BCP) is a collection of resources, actions, procedures, and information that is developed, tested, and held in readiness for use in the event of a disaster or major disruption of operations. A BCP helps prepare Stony Brook departments and organizations to maintain essential functions after a disaster or disruption.",opened-and-confirmed,2026-06-17,"SUNY flagship R1. Business continuity program managed by the Division of Enterprise Risk Management / Emergency Management, with departmental plans developed in Veoci. Emphasis on laboratory/research continuity.",mid_atlantic,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,,
syracuse-university,syracuse-university,Syracuse University,NY,Syracuse,private-nonprofit,R1 university,,22000,Business Continuity Plan (BCP),business-continuity-framework,departmental,,2026,,,HTML,https://dps.syr.edu/emergency-management/business-continuity,https://dps.syr.edu/emergency-management,Business continuity planning is the process of developing prior arrangements and procedures that enable Syracuse University to respond to a disaster or major disruption of operations in such a manner that critical and essential business functions can continue with minimum disruption or down time.,opened-and-confirmed,2026-06-17,Department of Public Safety Emergency Management runs the BC program with a Business Continuity Specialist; departmental plans developed and tested for use after a disaster or major disruption.,mid_atlantic,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,False,,
